date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:14	11304/11304	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.woff2	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.woff2	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:15	72148/72148	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.svg	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.svg	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:17	11480/11480	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.woff2	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.woff2	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:17	24868/24868	---M--	200	added ('OK')	application/font-woff	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.woff	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.woff	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:18	22924/22924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.eot	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.eot	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:21	39072/39072	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.ttf	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-regular.ttf	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:21	73575/73575	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.svg	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.svg	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:23	22924/22924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.eot?	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700d41d.eot	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:23	25992/25992	---M--	200	added ('OK')	application/font-woff	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.woff	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.woff	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:24	9257/9257	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/images/throbber.gif	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/images/throbber.gif	(from http://greencom.azurewebsites.net/api/swagger-ui/css/screen.css)
11:43:24	770/770	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/images/logo_small.png	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/images/logo_small.png	(from http://greencom.azurewebsites.net/api/swagger-ui/css/screen.css)
11:43:24	40516/40516	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.ttf	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/fonts/droid-sans-v6-latin-700.ttf	(from http://greencom.azurewebsites.net/api/swagger-ui/css/typography.css)
11:43:24	5763/5763	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Nov%202015%2011:58:54%20GMT	http://greencom.azurewebsites.net/api/swagger-ui/images/explorer_icons.png	C:/My%20Web%20Sites/Greencom%20API/greencom.azurewebsites.net/api/swagger-ui/images/explorer_icons.png	(from http://greencom.azurewebsites.net/api/swagger-ui/css/screen.css)
